"Title","screens","firstDay","openingNote","firstWeekend","totalNetGross","ratings","firstWeek","budget","indiaGross","overseasGross","worldwideGross","allTimeRank","footfalls","adjustedNetGross","overseasFirstWeekend","worldwideFirstWeekend","overseasFirstWeek","worldwideFirstWeek","Release Date","Runtime","Genre"
"Hisss","650","93,00,000",,"2,91,00,000","Total Nett Gross: 5,32,25,000","0.00% (0 Ratings)","4,34,00,000","28,00,00,000","7,18,00,000","$85,000","7,55,82,500","1308","$55,000","4,17,32,500","$75,000","6,19,27,500","22 Oct 2010","94 min","Thriller"
"Pyaar Impossible!","425","95,00,000",,"3,48,00,000","Total Nett Gross: 5,89,50,000","16.00% (5 Ratings)","5,16,00,000","14,00,00,000","8,09,00,000","$190,000","8,95,45,000","1005","$120,000","5,31,36,000","$165,000","7,81,99,500","8 Jan 2010","145 min","Rom - Com"
"Khichdi The Movie","400","63,00,000",,"3,06,00,000","Total Nett Gross: 5,93,75,000","0.00% (0 Ratings)","4,13,00,000","4,50,00,000","8,17,00,000","$---","8,17,00,000","425","$---","4,22,28,000","$---","5,69,94,000","1 Oct 2010","119 min","Comedy"
"Knock Out","800","1,18,00,000",,"3,92,00,000","Total Nett Gross: 6,24,75,000","0.00% (0 Ratings)","5,86,00,000","30,00,00,000","8,50,00,000","$100,000","8,94,25,000","1286","$60,000","5,59,67,000","$85,000","8,34,57,250","15 Oct 2010","117 min","Thriller"
"Milenge Milenge","775","1,21,00,000",,"3,95,00,000","Total Nett Gross: 6,57,50,000","5.00% (1 Ratings)","5,66,00,000","12,00,00,000","8,98,00,000","$775,000","12,62,25,000","981","$420,000","7,38,55,000","$600,000","10,57,42,000","9 Jul 2010","123 min","Love Story"
"Phoonk 2","675","1,14,00,000",,"3,72,00,000","Total Nett Gross: 6,72,25,000","0.00% (0 Ratings)","5,50,00,000","8,00,00,000","9,24,00,000","$---","9,24,00,000","952","$---","5,09,64,000","$---","7,53,50,000","16 Apr 2010","110 min","Horror"
"Tere Bin Laden","375","68,00,000",,"2,63,00,000","Total Nett Gross: 7,22,50,000","72.50% (4 Ratings)","4,42,00,000","9,50,00,000","9,88,00,000","$330,000","11,43,10,000","508","$140,000","4,26,11,000","$210,000","7,04,24,000","16 Jul 2010","96 min","Comedy"
"Shaapit","750","1,12,00,000",,"--","Total Nett Gross: 7,59,50,000","0.00% (0 Ratings)","5,71,00,000","9,00,00,000","10,43,00,000","$---","10,43,00,000","933","$---","--","$---","7,82,27,000","19 Mar 2010","145 min","Horror"
"Rann","750","1,40,00,000",,"4,62,00,000","Total Nett Gross: 8,12,25,000","60.00% (1 Ratings)","6,77,00,000","21,00,00,000","11,17,00,000","$560,000","13,76,00,000","1232","$340,000","7,94,81,000","$440,000","11,37,76,000","29 Jan 2010","137 min","Drama"
"Rakht Charitra","775","1,36,00,000",,"4,15,00,000","Total Nett Gross: 8,16,75,000","60.00% (2 Ratings)","6,57,00,000","19,00,00,000","11,27,00,000","$---","11,27,00,000","939","$---","5,72,70,000","$---","9,06,66,000","22 Oct 2010","124 min","Action"
"Love Sex Aur Dhokha","525","1,15,00,000",,"3,97,00,000","Total Nett Gross: 8,48,75,000","90.00% (1 Ratings)","6,20,00,000","4,50,00,000","11,52,00,000","$---","11,52,00,000","308","$---","5,39,92,000","$---","8,43,20,000","19 Mar 2010","102 min","Adult"
"Lamhaa","1000","1,77,00,000",,"5,71,00,000","Total Nett Gross: 8,57,50,000","0.00% (0 Ratings)","8,22,00,000","25,00,00,000","11,58,00,000","$---","11,58,00,000","1221","$---","7,70,85,000","$---","11,09,70,000","16 Jul 2010","136 min","Thriller"
"Chance Pe Dance","800","1,88,00,000",,"5,88,00,000","Total Nett Gross: 9,34,00,000","0.00% (0 Ratings)","8,47,00,000","29,00,00,000","12,78,00,000","$770,000","16,30,27,500","932","$475,000","10,22,87,250","$650,000","14,57,76,500","15 Jan 2010","158 min","Rom - Com"
"Jhoota Hi Sahi","650","1,41,00,000",,"5,05,00,000","Total Nett Gross: 9,82,75,000","0.00% (0 Ratings)","7,79,00,000","35,00,00,000","13,36,00,000","$500,000","15,58,50,000","1241","$275,000","8,09,17,500","$380,000","12,28,54,000","22 Oct 2010","150 min","Rom - Com"
"Crook","1050","2,15,00,000",,"6,62,00,000","Total Nett Gross: 10,44,50,000","0.00% (0 Ratings)","9,51,00,000","23,00,00,000","14,24,00,000","$180,000","15,04,10,000","910","$100,000","9,44,82,000","$140,000","13,55,66,000","8 Oct 2010","121 min","Action"
"Aakrosh","1200","2,42,00,000",,"7,47,00,000","Total Nett Gross: 13,07,50,000","100.00% (1 Ratings)","11,23,00,000","38,00,00,000","17,81,00,000","$360,000","19,40,30,000","1170","$200,000","11,04,42,000","$285,000","16,53,39,250","15 Oct 2010","114 min","Thriller"
"Paathshaala","500","1,36,00,000",,"4,72,00,000","Total Nett Gross: 10,94,75,000","0.00% (0 Ratings)","7,52,00,000","14,00,00,000","14,94,00,000","$510,000","17,19,67,500","908","$300,000","7,74,67,000","$400,000","11,99,72,000","16 Apr 2010","125 min","Drama"
"Aisha","625","2,62,00,000",,"8,73,00,000","Total Nett Gross: 15,78,25,000","0.00% (0 Ratings)","12,64,00,000","18,00,00,000","21,41,00,000","$890,000","25,52,62,500","871","$490,000","14,13,90,500","$700,000","20,42,79,000","6 Aug 2010","131 min","Rom - Com"
"Break Ke Baad","875","2,80,00,000",,"9,67,00,000","Total Nett Gross: 16,86,25,000","26.67% (3 Ratings)","14,20,00,000","22,00,00,000","22,95,00,000","$1,200,000","28,41,00,000","855","$690,000","16,29,07,000","$925,000","23,52,07,500","26 Nov 2010","112 min","Rom - Com"
"Karthik Calling Karthik","850","--",,"--","Total Nett Gross: 18,00,75,000","37.50% (2 Ratings)","13,86,00,000","20,00,00,000","24,54,00,000","$800,000","28,22,00,000","813","$500,000","--","$660,000","21,88,56,000","26 Feb 2010","135 min","Thriller"
"Prince","1200","3,48,00,000",,"10,41,00,000","Total Nett Gross: 19,15,25,000","0.00% (0 Ratings)","15,07,00,000","37,00,00,000","26,05,00,000","$650,000","28,94,25,000","741","$385,000","15,87,08,500","$525,000","22,83,14,500","9 Apr 2010","139 min","Thriller"
"We Are Family","900","3,11,00,000",,"10,42,00,000","Total Nett Gross: 21,77,50,000","58.75% (4 Ratings)","18,15,00,000","30,00,00,000","29,68,00,000","$2,660,000","42,04,90,000","770","$1,050,000","19,05,37,000","$1,530,000","31,79,85,000","2 Sep 2010","117 min","Drama"
"Ishqiya","600","2,49,00,000",,"9,52,00,000","Total Nett Gross: 22,10,75,000","60.00% (1 Ratings)","14,01,00,000","19,00,00,000","30,15,00,000","$360,000","31,81,50,000","287","$180,000","13,77,97,000","$250,000","20,20,98,500","29 Jan 2010","149 min","Rom - Com"
"Band Baaja Baaraat","675","95,00,000",,"4,85,00,000","Total Nett Gross: 23,16,50,000","54.29% (7 Ratings)","8,28,00,000","15,00,00,000","31,50,00,000","$400,000","33,30,00,000","403","$160,000","7,31,60,000","$250,000","12,38,58,000","10 Dec 2010","137 min","Rom - Com"
"Lafangey Parindey","950","3,31,00,000",,"11,45,00,000","Total Nett Gross: 22,43,25,000","0.00% (1 Ratings)","17,01,00,000","19,00,00,000","30,59,00,000","$300,000","31,99,25,000","478","$170,000","16,36,67,500","$240,000","24,25,56,000","20 Aug 2010","155 min","Drama"
"Action Replayy","1500","2,82,00,000",,"14,87,00,000","Total Nett Gross: 28,12,50,000","20.00% (1 Ratings)","22,51,00,000","51,00,00,000","38,44,00,000","$1,775,000","46,29,43,750","674","$980,000","24,70,84,000","$1,340,000","36,76,82,000","5 Nov 2010","129 min","Comedy"
"No Problem","1350","4,21,00,000",,"1,41,80,000","Total Nett Gross: 28,47,50,000","0.00% (0 Ratings)","20,98,00,000","40,00,00,000","38,73,00,000","$1,410,000","45,07,50,000","657","$860,000","5,79,84,800","$1,160,000","33,75,28,000","10 Dec 2010","143 min","Comedy"
"Raavan","1350","5,81,00,000",,"16,97,00,000","Total Nett Gross: 28,97,75,000","0.00% (0 Ratings)","24,21,00,000","55,00,00,000","39,37,00,000","$2,230,000","49,57,22,500","641","$1,400,000","29,48,42,000","$1,870,000","41,48,08,500","18 Jun 2010","141 min","Action"
"Atithi Tum Kab Jaoge?","1050","2,87,00,000",,"9,72,00,000","Total Nett Gross: 29,07,75,000","100.00% (1 Ratings)","15,79,00,000","22,00,00,000","39,58,00,000","$820,000","43,31,10,000","381","$360,000","14,85,72,000","$510,000","23,79,49,000","5 Mar 2010","120 min","Comedy"
"Peepli [Live]","825","4,11,00,000",,"14,38,00,000","Total Nett Gross: 29,28,75,000","70.00% (2 Ratings)","21,09,00,000","14,00,00,000","39,84,00,000","$1,500,000","46,85,25,000","207","$720,000","22,92,28,000","$940,000","33,07,69,000","13 Aug 2010","95 min","Drama"
"Guzaarish","1300","3,82,00,000",,"13,78,00,000","Total Nett Gross: 29,56,50,000","82.78% (9 Ratings)","21,54,00,000","74,00,00,000","40,38,00,000","$3,190,000","54,89,45,000","1133","$1,375,000","25,13,48,500","$2,000,000","38,60,98,000","19 Nov 2010","126 min","Drama"
"Veer","1600","6,85,00,000",,"19,52,00,000","Total Nett Gross: 38,14,00,000","85.77% (13 Ratings)","30,34,00,000","63,00,00,000","51,89,00,000","$2,000,000","61,14,00,000","445","$1,120,000","31,72,72,000","$1,530,000","48,33,86,500","22 Jan 2010","168 min","Action"
"Badmaash Company","1100","3,62,00,000",,"12,28,00,000","Total Nett Gross: 32,87,25,000","0.00% (0 Ratings)","19,12,00,000","29,00,00,000","44,77,00,000","$820,000","48,46,00,000","376","$440,000","18,68,08,000","$590,000","28,65,82,000","7 May 2010","145 min","Drama"
"Khatta Meetha","1450","6,86,00,000",,"22,87,00,000","Total Nett Gross: 39,13,25,000","50.00% (1 Ratings)","32,13,00,000","35,00,00,000","53,58,00,000","$1,960,000","62,79,20,000","450","$1,025,000","36,14,94,000","$1,460,000","50,88,01,000","23 Jul 2010","155 min","Comedy"
"Anjaana Anjaani","1250","6,43,00,000",,"22,53,00,000","Total Nett Gross: 40,05,00,000","90.00% (17 Ratings)","32,07,00,000","40,00,00,000","54,47,00,000","$3,150,000","68,48,75,000","369","$1,710,000","38,25,03,000","$2,150,000","53,18,27,000","1 Oct 2010","152 min","Rom - Com"
"I Hate Luv Storys","1050","6,77,00,000",,"22,71,00,000","Total Nett Gross: 43,46,75,000","65.00% (5 Ratings)","31,78,00,000","23,00,00,000","59,55,00,000","$3,090,000","73,99,57,500","189","$1,470,000","37,98,49,500","$2,260,000","54,10,41,000","2 Jul 2010","133 min","Love Story"
"Kites","1800","10,08,00,000",,"27,52,00,000","Total Nett Gross: 47,84,50,000","75.38% (13 Ratings)","37,58,00,000","82,00,00,000","65,37,00,000","$4,460,000","86,33,20,000","543","$2,580,000","49,82,84,000","$3,350,000","67,22,96,000","20 May 2010","126 min","Thriller"
"Tees Maar Khan","2050","12,68,00,000",,"36,49,00,000","Total Nett Gross: 60,57,25,000","44.58% (12 Ratings)","48,75,00,000","45,00,00,000","82,41,00,000","$3,780,000","99,51,45,000","231","$1,900,000","58,22,39,000","$2,920,000","79,51,30,000","24 Dec 2010","136 min","Comedy"
"Housefull","1700","9,32,00,000",,"30,97,00,000","Total Nett Gross: 72,24,75,000","56.67% (6 Ratings)","47,35,00,000","47,00,00,000","98,37,00,000","$4,030,000","1,16,30,35,000","133","$2,050,000","51,24,17,000","$2,930,000","77,43,45,000","30 Apr 2010","156 min","Comedy"
"My Name Is Khan","1650","8,16,00,000",,"30,63,00,000","Total Nett Gross: 72,82,50,000","58.68% (216 Ratings)","46,46,00,000","85,00,00,000","99,68,00,000","$22,800,000","2,05,70,00,000","137","$5,380,000","66,98,01,000","$7,800,000","99,92,02,000","12 Feb 2010","164 min","Drama"
"Raajneeti","1750","10,33,00,000",,"33,42,00,000","Total Nett Gross: 92,37,50,000","61.32% (53 Ratings)","53,77,00,000","61,00,00,000","1,25,67,00,000","$4,220,000","1,45,50,40,000","66","$2,260,000","56,07,32,000","$3,000,000","87,22,72,000","4 Jun 2010","167 min","Thriller"
"Once Upon A Time In Mumbaai","1400","5,88,00,000",,"21,53,00,000","Total Nett Gross: 58,26,50,000","74.17% (12 Ratings)","34,56,00,000","35,00,00,000","80,21,00,000","$1,080,000","85,17,80,000","156","$460,000","31,82,74,000","$700,000","50,91,28,000","30 Jul 2010","133 min","Drama"
"Golmaal 3","1700","8,36,00,000",,"34,85,00,000","Total Nett Gross: 1,08,06,00,000","56.82% (22 Ratings)","62,61,00,000","50,00,00,000","1,49,12,00,000","$4,620,000","1,69,56,35,000","37","$2,000,000","56,94,30,000","$2,680,000","98,26,08,000","5 Nov 2010","141 min","Comedy"
"Quick Gun Murugun","250","27,00,000",,"93,00,000","Total Nett Gross: 1,87,00,000","0.00% (0 Ratings)","1,36,50,000","6,00,00,000","2,57,00,000","$---","2,57,00,000","1105","$---","1,27,41,000","$---","1,87,00,500","28 Aug 2009","91 min","Comedy"
"Teree Sang","300","31,00,000",,"1,08,00,000","Total Nett Gross: 1,97,25,000","0.00% (0 Ratings)","1,69,00,000","8,00,00,000","2,69,00,000","$---","2,69,00,000","1088","$---","1,46,88,000","$---","2,29,84,000","7 Aug 2009","143 min","Love Story"
"Jai Veeru","475","59,00,000",,"1,73,00,000","Total Nett Gross: 2,79,25,000","0.00% (0 Ratings)","2,48,00,000","15,00,00,000","3,80,00,000","$---","3,80,00,000","1380","$---","2,35,28,000","$---","3,37,28,000","13 Mar 2009","124 min","Action"
"Jashnn","550","61,00,000",,"1,88,00,000","Total Nett Gross: 2,83,50,000","0.00% (0 Ratings)","2,69,00,000","7,25,00,000","3,89,00,000","$---","3,89,00,000","1445","$---","2,57,56,000","$---","3,68,53,000","17 Jul 2009","125 min","Drama"
"Fox","475","59,00,000",,"1,81,00,000","Total Nett Gross: 2,86,50,000","0.00% (0 Ratings)","2,52,00,000","20,00,00,000","3,92,00,000","$---","3,92,00,000","1443","$---","2,47,97,000","$---","3,45,24,000","4 Sep 2009","126 min","Thriller"
"Aagey Se Right","375","52,00,000",,"1,71,00,000","Total Nett Gross: 3,03,50,000","0.00% (0 Ratings)","2,57,00,000","6,00,00,000","4,21,00,000","$---","4,21,00,000","1066","$---","2,37,69,000","$---","3,57,23,000","4 Sep 2009","117 min","Comedy"
"Acid Factory","850","61,00,000",,"1,93,00,000","Total Nett Gross: 3,79,75,000","0.00% (0 Ratings)","3,76,00,000","21,00,00,000","5,20,00,000","$---","5,20,00,000","1383","$---","2,64,41,000","$---","5,15,12,000","9 Oct 2009","106 min","Thriller"
"Gulaal","425","75,00,000",,"2,29,00,000","Total Nett Gross: 4,30,50,000","0.00% (0 Ratings)","3,33,00,000","10,00,00,000","5,89,00,000","$---","5,89,00,000","1035","$---","3,13,73,000","$---","4,56,21,000","13 Mar 2009","143 min","Thriller"
"Daddy Cool - Join The Fun","525","86,00,000",,"2,79,00,000","Total Nett Gross: 4,43,75,000","0.00% (0 Ratings)","3,99,00,000","13,00,00,000","6,03,00,000","$70,000","6,37,30,000","1013","$40,000","3,99,04,000","$60,000","5,72,04,000","28 Aug 2009","105 min","Comedy"
"Aloo Chaat","400","56,00,000",,"2,00,00,000","Total Nett Gross: 4,86,00,000","0.00% (0 Ratings)","3,11,00,000","10,00,00,000","6,66,00,000","$160,000","7,46,80,000","1021","$80,000","3,14,40,000","$120,000","4,86,67,000","20 Mar 2009","156 min","Comedy"
"Agyaat","700","1,23,00,000",,"3,57,00,000","Total Nett Gross: 5,33,00,000","0.00% (0 Ratings)","5,18,00,000","8,50,00,000","7,32,00,000","$---","7,32,00,000","993","$---","4,89,09,000","$---","7,09,66,000","7 Aug 2009","130 min","Horror"
"Kal Kissne Dekha","475","1,03,00,000",,"3,34,00,000","Total Nett Gross: 5,66,50,000","0.00% (0 Ratings)","4,75,00,000","21,00,00,000","7,82,00,000","$90,000","8,25,20,000","1260","$40,000","4,80,12,000","$60,000","6,84,30,000","12 Jun 2009","138 min","Comedy"
"Paying Guests","450","1,00,00,000",,"3,33,00,000","Total Nett Gross: 5,54,50,000","0.00% (0 Ratings)","4,64,00,000","11,00,00,000","7,66,00,000","$---","7,66,00,000","980","$---","4,59,54,000","$---","6,40,32,000","19 Jun 2009","120 min","Comedy"
"Aladin","600","1,21,00,000",,"3,91,00,000","Total Nett Gross: 5,91,25,000","0.00% (0 Ratings)","5,56,00,000","42,00,00,000","8,09,00,000","$600,000","10,89,50,000","1293","$400,000","7,22,67,000","$530,000","10,09,49,500","30 Oct 2009","132 min","Sci Fi / Fantasy"
"Jail","575","1,21,00,000",,"3,87,00,000","Total Nett Gross: 6,12,10,000","45.00% (1 Ratings)","5,73,00,000","14,00,00,000","8,45,00,000","$50,000","8,68,50,000","985","$30,000","5,48,16,000","$45,000","8,11,89,000","6 Nov 2009","130 min","Drama"
"Aa Dekhen Zara","450","85,00,000",,"2,85,00,000","Total Nett Gross: 6,16,00,000","0.00% (0 Ratings)","4,23,00,000","17,00,00,000","8,42,00,000","$385,000","10,38,35,000","1292","$200,000","4,92,45,000","$285,000","7,24,86,000","27 Mar 2009","117 min","Thriller"
"Dhoondte Reh Jaoge","625","--",,"--","Total Nett Gross: 6,29,75,000","0.00% (0 Ratings)","4,74,00,000","10,00,00,000","8,65,00,000","$70,000","9,03,50,000","988","$40,000","--","$55,000","6,79,63,000","6 Mar 2009","130 min","Comedy"
"Ek - The Power Of One","650","1,00,00,000",,"3,22,00,000","Total Nett Gross: 6,30,50,000","0.00% (0 Ratings)","4,71,00,000","21,00,00,000","8,64,00,000","$100,000","9,15,00,000","1230","$50,000","4,66,64,000","$75,000","6,83,52,000","27 Mar 2009","139 min","Action"
"Main Aurr Mrs. Khanna","750","1,64,00,000",,"4,42,00,000","Total Nett Gross: 7,39,90,000","43.67% (15 Ratings)","6,86,00,000","38,00,00,000","10,22,00,000","$950,000","14,61,37,500","1249","$500,000","8,41,21,000","$700,000","12,70,43,000","16 Oct 2009","110 min","Rom - Com"
"13B","550","88,00,000",,"3,10,00,000","Total Nett Gross: 7,36,50,000","0.00% (0 Ratings)","4,77,00,000","12,00,00,000","9,94,00,000","$30,000","10,09,60,000","967","$15,000","4,26,30,000","$25,000","6,56,95,000","6 Mar 2009","137 min","Horror"
"Short Kut - The Con Is On","775","1,37,00,000",,"4,48,00,000","Total Nett Gross: 7,68,75,000","25.00% (1 Ratings)","6,51,00,000","24,00,00,000","10,57,00,000","$575,000","13,38,75,000","1237","$300,000","7,60,76,000","$425,000","11,00,12,000","10 Jul 2009","141 min","Comedy"
"Tum Mile","675","2,21,00,000",,"6,24,00,000","Total Nett Gross: 9,07,75,000","0.00% (0 Ratings)","8,59,00,000","22,00,00,000","12,54,00,000","$200,000","13,46,00,000","1219","$100,000","9,07,12,000","$150,000","12,54,42,000","13 Nov 2009","135 min","Love Story"
"What's Your Raashee","725","1,61,00,000",,"5,95,00,000","Total Nett Gross: 10,13,00,000","0.00% (0 Ratings)","8,62,00,000","32,00,00,000","14,00,00,000","$725,000","17,46,18,750","1205","$450,000","10,35,97,500","$625,000","14,87,99,750","25 Sep 2009","192 min","Rom - Com"
"99","550","76,00,000",,"2,97,00,000","Total Nett Gross: 10,78,00,000","72.50% (2 Ratings)","4,56,00,000","9,00,00,000","14,76,00,000","$---","14,76,00,000","419","$---","4,06,89,000","$---","6,24,72,000","15 May 2009","135 min","Drama"
"Luck By Chance","600","1,72,00,000",,"5,97,00,000","Total Nett Gross: 12,25,00,000","97.50% (2 Ratings)","9,16,00,000","18,00,00,000","16,83,00,000","$975,000","21,60,75,000","892","$550,000","10,87,39,000","$725,000","16,10,17,000","30 Jan 2009","156 min","Drama"
"Dev D","525","1,34,00,000",,"5,34,00,000","Total Nett Gross: 15,30,25,000","72.50% (4 Ratings)","8,47,00,000","11,00,00,000","20,82,00,000","$---","20,82,00,000","411","$---","7,26,24,000","$---","11,51,92,000","6 Feb 2009","144 min","Drama"
"8 x 10 Tasveer","825","1,89,00,000",,"6,15,00,000","Total Nett Gross: 15,40,75,000","82.50% (2 Ratings)","9,16,00,000","35,00,00,000","21,08,00,000","$500,000","23,58,00,000","1152","$230,000","9,57,55,000","$350,000","14,29,92,000","3 Apr 2009","121 min","Thriller"
"Do Knot Disturb","1000","3,63,00,000",,"9,22,00,000","Total Nett Gross: 16,93,00,000","0.00% (0 Ratings)","13,00,00,000","30,00,00,000","23,14,00,000","$1,000,000","27,89,00,000","793","$525,000","15,12,51,500","$720,000","21,23,00,000","2 Oct 2009","127 min","Comedy"
"Rocket Singh: Salesman Of The Year","800","3,56,00,000",,"1,04,40,000","Total Nett Gross: 20,18,75,000","83.33% (3 Ratings)","15,63,00,000","16,00,00,000","27,44,00,000","$1,330,000","33,65,77,500","481","$700,000","4,69,23,400","$930,000","25,60,45,500","11 Dec 2009","160 min","Drama"
"Life Partner","900","1,58,00,000",,"5,79,00,000","Total Nett Gross: 20,67,25,000","0.00% (0 Ratings)","9,86,00,000","25,00,00,000","28,22,00,000","$980,000","33,02,20,000","726","$390,000","9,84,33,000","$670,000","16,79,12,000","14 Aug 2009","138 min","Comedy"
"Luck","1150","3,71,00,000",,"11,18,00,000","Total Nett Gross: 21,03,25,000","43.33% (3 Ratings)","16,49,00,000","37,00,00,000","28,83,00,000","$950,000","33,58,00,000","703","$565,000","18,14,16,000","$820,000","26,69,13,000","24 Jul 2009","141 min","Thriller"
"Dil Bole Hadippa","950","3,42,00,000",,"11,82,00,000","Total Nett Gross: 23,34,50,000","0.00% (0 Ratings)","17,59,00,000","28,00,00,000","31,72,00,000","$3,000,000","46,12,00,000","711","$1,120,000","21,45,12,000","$1,720,000","32,17,84,000","18 Sep 2009","148 min","Rom - Com"
"Billu","1050","3,78,00,000",,"12,05,00,000","Total Nett Gross: 22,91,50,000","45.61% (140 Ratings)","17,53,00,000","27,00,00,000","31,51,00,000","$3,270,000","47,45,12,500","680","$1,700,000","24,91,65,000","$2,370,000","35,74,51,500","13 Feb 2009","137 min","Comedy"
